field,ref_ws,footprint,centre_freq_mhz,footprint_pitch_deg,footprint_rota_deg,pol_axis_deg,variant,beam,mean_dQ,std_dQ,mean_dU,std_dU,n_obs
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,21,0.16035,0.041366,0.0034,0.000566,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,22,0.1419,0.031113,-0.00205,0.002758,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,23,0.1388,0.022627,5e-05,0.000495,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,24,0.17095,0.045608,-0.0009,0.001556,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,25,0.14805,0.028779,0.00525,0.000212,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,26,0.13065,0.027931,0.00205,0.003606,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,27,0.14475,0.027224,0.0071,0.000424,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,28,0.1563,0.037335,0.00925,0.003041,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,29,0.14645,0.035992,0.00265,0.001485,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,30,0.1461,0.034507,0.0003,0.002404,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,31,0.1662,0.049215,0.00635,0.000212,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,32,0.16795,0.041224,0.00335,0.002758,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,33,0.13525,0.037689,0.0,0.001273,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,34,0.1305,0.032385,0.0008,0.001838,2
REF_0324-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,35,0.12585,0.021001,0.0066,0.000566,2
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,0,0.1864,0.0,-0.0502,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,1,0.1787,0.0,-0.0494,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,2,0.1631,0.0,-0.0669,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,3,0.1733,0.0,-0.0691,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,4,0.1513,0.0,-0.2944,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,5,0.2006,0.0,0.0121,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,6,0.1803,0.0,0.3493,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,7,0.1186,0.0,0.1569,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,8,0.1467,0.0,0.3745,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,9,0.1529,0.0,0.038,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,10,0.1604,0.0,0.0739,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,11,0.1824,0.0,-0.1301,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,12,0.1845,0.0,0.1897,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,13,0.1667,0.0,0.2792,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,14,0.191,0.0,0.4775,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,15,0.154,0.0,-0.0976,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,16,0.1658,0.0,0.3871,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,17,0.1571,0.0,1.0814,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,18,0.1492,0.0,0.133,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,19,0.1779,0.0,0.0606,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,20,0.1731,0.0,-0.606,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,21,0.1336,0.0,-0.4077,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,22,0.1656,0.0,-0.5065,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,23,0.1915,0.0,-0.1027,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,24,0.2023,0.0,-0.1428,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,25,0.2188,0.0,1.2317,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,26,0.1799,0.0,0.7355,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,27,0.1787,0.0,1.2593,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,28,0.1546,0.0,0.9263,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,29,0.1807,0.0,0.4688,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,30,0.1958,0.0,-0.542,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,31,0.1326,0.0,0.1946,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,32,0.1389,0.0,-0.3898,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,33,0.179,0.0,-0.3671,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,34,0.1482,0.0,-0.0312,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,bpcal,35,0.1569,0.0,1.5896,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,0,0.1674,0.0,0.0038,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,1,0.1532,0.0,0.0004,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,2,0.1445,0.0,0.0007,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,3,0.1488,0.0,0.0031,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,4,0.1245,0.0,-0.004,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,5,0.1693,0.0,-0.0032,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,6,0.1623,0.0,0.0066,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,7,0.108,0.0,0.0018,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,8,0.1241,0.0,0.0068,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,9,0.1242,0.0,-0.0005,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,10,0.137,0.0,-0.0027,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,11,0.155,0.0,-0.0025,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,12,0.1554,0.0,0.0023,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,13,0.1454,0.0,0.0022,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,14,0.1833,0.0,0.0054,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,15,0.1292,0.0,-0.002,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,16,0.1408,0.0,0.0007,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,17,0.1393,0.0,0.003,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,18,0.1261,0.0,-0.0047,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,19,0.1618,0.0,-0.0035,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,20,0.1535,0.0,0.0031,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,21,0.1029,0.0,0.0044,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,22,0.1665,0.0,0.0029,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,23,0.165,0.0,0.0004,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,24,0.1893,0.0,-0.0058,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,25,0.1893,0.0,0.0041,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,26,0.1511,0.0,0.0052,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,27,0.1687,0.0,0.0052,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,28,0.1394,0.0,0.0032,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,29,0.1605,0.0,0.0007,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,30,0.1431,0.0,0.0039,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,31,0.1021,0.0,0.0081,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,32,0.1202,0.0,0.0068,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,33,0.1485,0.0,-0.0023,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,34,0.1301,0.0,-0.0044,0.0,1
REF_0612-28,5815,square_6x6,1272.5,0.9,45.0,-45.0,lcal,35,0.125,0.0,0.0048,0.0,1
